"","x0","fx.n_100","fx.n_1000","fx.true"
"1",-5,0.00245815132318861,0.0020660917660192,0.00147728280397934
"2",-4.99,0.00248214679713565,0.00208462927457004,0.00149212145340324
"3",-4.98,0.00250635548176167,0.00210331018476918,0.00150709240490375
"4",-4.97,0.0025307789335269,0.00212213701027134,0.00152219665155672
"5",-4.96,0.00255541874468631,0.00214111227063118,0.00153743519193089
"6",-4.95,0.00258027654355889,0.00216023848284391,0.00155280903009832
"7",-4.94,0.00260535399459065,0.00217951815284066,0.00156831917564466
"8",-4.93,0.0026306527981944,0.00219895376698396,0.00158396664367914
"9",-4.92,0.00265617469035007,0.00221854778360901,0.00159975245484444
"10",-4.91,0.00268192144194905,0.00223830262465469,0.00161567763532631
"11",-4.9,0.00270789485786673,0.00225822066742818,0.00163174321686298
"12",-4.89,0.00273409677574784,0.00227830423654505,0.0016479502367543
"13",-4.88,0.00276052906448982,0.00229855559608602,0.00166429973787079
"14",-4.87,0.0027871936224102,0.00231897694200972,0.00168079276866234
"15",-4.86,0.00281409237508514,0.00233957039485938,0.00169743038316673
"16",-4.85,0.00284122727284697,0.0023603379927996,0.00171421364101798
"17",-4.84,0.00286860028793027,0.00238128168501778,0.00173114360745435
"18",-4.83,0.00289621341125711,0.00240240332552272,0.00174822135332622
"19",-4.82,0.0029240686488538,0.00242370466737129,0.00176544795510367
"20",-4.81,0.00295216801789309,0.00244518735735202,0.00178282449488387
"21",-4.8,0.00298051354235776,0.00246685293115251,0.00180035206039812
"22",-4.79,0.0030091072483235,0.00248870280903587,0.00181803174501885
"23",-4.78,0.00303795115886109,0.00251073829204903,0.00183586464776611
"24",-4.77,0.00306704728856026,0.00253296055878414,0.00185385187331405
"25",-4.76,0.00309639763767996,0.00255537066271211,0.00187199453199699
"26",-4.75,0.00312600418593246,0.00257796953010538,0.0018902937398153
"27",-4.74,0.00315586888591106,0.00260075795856489,0.00190875061844101
"28",-4.73,0.0031859936561743,0.00262373661616424,0.00192736629522316
"29",-4.72,0.00321638037400203,0.00264690604122197,0.00194614190319289
"30",-4.71,0.00324703086784183,0.00267026664271051,0.00196507858106821
"31",-4.7,0.00327794690946709,0.00269381870130836,0.00198417747325862
"32",-4.69,0.00330913020587094,0.00271756237109977,0.0020034397298693
"33",-4.68,0.00334058239092343,0.00274149768192356,0.00202286650670517
"34",-4.67,0.00337230501682192,0.00276562454237075,0.00204245896527456
"35",-4.66,0.00340429954536797,0.00278994274342766,0.00206221827279266
"36",-4.65,0.00343656733910645,0.00281445196275889,0.00208214560218467
"37",-4.64,0.00346910965236577,0.0028391517696216,0.00210224213208864
"38",-4.63,0.00350192762224032,0.00286404163039988,0.00212250904685808
"39",-4.62,0.00353502225955917,0.00288912091474499,0.00214294753656416
"40",-4.61,0.00356839443988718,0.00291438890230422,0.00216355879699779
"41",-4.6,0.00360204489460673,0.00293984479001805,0.00218434402967118
"42",-4.59,0.00363597420213069,0.00296548769996208,0.00220530444181928
"43",-4.58,0.00367018277929847,0.00299131668770708,0.00222644124640087
"44",-4.57,0.00370467087300874,0.00301733075116705,0.00224775566209924
"45",-4.56,0.00373943855214361,0.00304352883990201,0.0022692489133227
"46",-4.55,0.00377448569983978,0.00306990986483893,0.00229092223020466
